company;github_org;repo;hyperlink;last_commit;days_since_commit;activity_status;stars;language;is_fork;is_archived
Microsoft;microsoft;PixEvents;https://github.com/microsoft/PixEvents;2024-03-27;508;Abandoned;88;C++;False;False
Microsoft;microsoft;Omex;https://github.com/microsoft/Omex;2025-08-18;0;Very Active;74;C#;False;False
Microsoft;microsoft;wpa;https://github.com/microsoft/wpa;2025-08-08;10;Active;31;R;False;False
Microsoft;microsoft;YOLaT-VectorGraphicsRecognition;https://github.com/microsoft/YOLaT-VectorGraphicsRecognition;2025-08-01;17;Active;97;Python;False;False
Microsoft;microsoft;use-disposable;https://github.com/microsoft/use-disposable;2025-03-26;145;Stale;16;TypeScript;False;False
Microsoft;microsoft;GODEL;https://github.com/microsoft/GODEL;2023-12-10;617;Abandoned;877;Python;False;False
Microsoft;microsoft;amlFilesystem-lustre;https://github.com/microsoft/amlFilesystem-lustre;2025-08-07;11;Active;11;C;False;False
Microsoft;microsoft;parallel-prettier;https://github.com/microsoft/parallel-prettier;2024-06-16;427;Abandoned;250;TypeScript;False;False
Microsoft;microsoft;coyote-samples;https://github.com/microsoft/coyote-samples;2022-03-17;1250;Abandoned;51;C#;False;True
Microsoft;microsoft;SqlParser;https://github.com/microsoft/SqlParser;2024-08-12;370;Abandoned;11;N/A;False;False
Microsoft;microsoft;ChatGPT-Robot-Manipulation-Prompts;https://github.com/microsoft/ChatGPT-Robot-Manipulation-Prompts;2023-11-28;629;Abandoned;383;N/A;False;False
Microsoft;microsoft;classy-fire;https://github.com/microsoft/classy-fire;2023-12-11;615;Abandoned;79;Jupyter Notebook;False;False
Microsoft;microsoft;Llama-2-Onnx;https://github.com/microsoft/Llama-2-Onnx;2024-01-04;592;Abandoned;1029;Python;False;False
Microsoft;microsoft;SCGLab;https://github.com/microsoft/SCGLab;2023-06-12;797;Abandoned;15;Python;False;False
Microsoft;microsoft;UniSumm;https://github.com/microsoft/UniSumm;2023-06-12;797;Abandoned;61;Python;False;False
Microsoft;microsoft;admin-torch;https://github.com/microsoft/admin-torch;2022-10-30;1023;Abandoned;45;Python;False;False
Microsoft;microsoft;SwinBERT;https://github.com/microsoft/SwinBERT;2022-05-26;1180;Abandoned;241;Python;False;False
Microsoft;microsoft;AMOS;https://github.com/microsoft/AMOS;2023-07-26;754;Abandoned;25;Python;False;False
Microsoft;microsoft;MLOpsTemplate;https://github.com/microsoft/MLOpsTemplate;2024-08-16;366;Abandoned;85;Jupyter Notebook;False;False
Microsoft;microsoft;UniSpeech;https://github.com/microsoft/UniSpeech;2024-04-05;500;Abandoned;468;Python;False;False
Microsoft;microsoft;ASTRA;https://github.com/microsoft/ASTRA;2023-07-24;755;Abandoned;161;Python;False;False
Microsoft;microsoft;CtP;https://github.com/microsoft/CtP;2021-04-30;1571;Abandoned;45;Python;False;False
Microsoft;microsoft;SCoRE;https://github.com/microsoft/SCoRE;2021-08-30;1448;Abandoned;31;Python;False;False
Microsoft;microsoft;fastformers;https://github.com/microsoft/fastformers;2025-03-21;149;Stale;707;Python;False;False
Microsoft;microsoft;tf2-gnn;https://github.com/microsoft/tf2-gnn;2023-07-13;767;Abandoned;375;Python;False;False
Microsoft;microsoft;MS-Lumos;https://github.com/microsoft/MS-Lumos;2023-07-06;773;Abandoned;119;Python;False;False
Microsoft;microsoft;MASS;https://github.com/microsoft/MASS;2022-11-28;993;Abandoned;1119;Python;False;False
Microsoft;microsoft;agogosml;https://github.com/microsoft/agogosml;2019-05-03;2298;Abandoned;34;Python;False;True
Microsoft;microsoft;SPTAG;https://github.com/microsoft/SPTAG;2025-08-07;11;Active;4935;C++;False;False
Microsoft;microsoft;TechExcel-Accelerate-developer-productivity-with-GitHub-Copilot-and-Dev-Box;https://github.com/microsoft/TechExcel-Accelerate-developer-productivity-with-GitHub-Copilot-and-Dev-Box;2024-10-31;291;Stale;27;C#;False;False
Microsoft;microsoft;data-factory-testing-framework;https://github.com/microsoft/data-factory-testing-framework;2025-07-30;19;Active;111;Python;False;False
Microsoft;microsoft;Intune-solutions;https://github.com/microsoft/Intune-solutions;2023-07-02;778;Abandoned;52;PowerShell;False;False
Microsoft;microsoft;App-Templates;https://github.com/microsoft/App-Templates;2025-06-27;52;Maintained;58;N/A;False;False
Microsoft;microsoft;woodgrove-groceries;https://github.com/microsoft/woodgrove-groceries;2025-08-07;11;Active;71;HTML;False;False
Microsoft;microsoft;homebrew-foundrylocal;https://github.com/microsoft/homebrew-foundrylocal;2025-08-06;12;Active;5;Ruby;False;False
Microsoft;microsoft;hands-on-lab-azure-managed-redis;https://github.com/microsoft/hands-on-lab-azure-managed-redis;2025-08-07;11;Active;0;Bicep;False;False
Microsoft;microsoft;FluentDarkModeKit;https://github.com/microsoft/FluentDarkModeKit;2021-05-20;1551;Abandoned;1632;Swift;False;True
Microsoft;microsoft;maker-stl-gen;https://github.com/microsoft/maker-stl-gen;2023-07-19;761;Abandoned;6;TypeScript;False;False
Microsoft;microsoft;sarif-visualstudio-extension;https://github.com/microsoft/sarif-visualstudio-extension;2024-04-20;485;Abandoned;48;C#;False;False
Microsoft;microsoft;MLOS;https://github.com/microsoft/MLOS;2025-07-14;35;Maintained;165;Python;False;False
Microsoft;microsoft;react-dag-editor;https://github.com/microsoft/react-dag-editor;2025-08-06;11;Active;208;TypeScript;False;False
Microsoft;microsoft;codecoverage;https://github.com/microsoft/codecoverage;2025-07-29;20;Active;101;C#;False;False
Microsoft;microsoft;copilot-pg;https://github.com/microsoft/copilot-pg;2025-01-22;207;Stale;74;JavaScript;False;False
Microsoft;microsoft;BCTech;https://github.com/microsoft/BCTech;2025-07-28;21;Active;646;N/A;False;False
Microsoft;microsoft;FERPlus;https://github.com/microsoft/FERPlus;2023-06-12;797;Abandoned;638;Python;False;True
Microsoft;microsoft;Industry-Accelerator-FinancialServices;https://github.com/microsoft/Industry-Accelerator-FinancialServices;2024-04-25;480;Abandoned;57;C#;False;True
Microsoft;microsoft;LongRoPE;https://github.com/microsoft/LongRoPE;2024-08-23;360;Stale;240;Python;False;False
Microsoft;microsoft;vscode-windows-ca-certs;https://github.com/microsoft/vscode-windows-ca-certs;2024-10-03;318;Stale;16;C++;True;False
Microsoft;microsoft;WSL-DistroLauncher;https://github.com/microsoft/WSL-DistroLauncher;2025-01-07;222;Stale;1720;C++;False;True
Microsoft;microsoft;Focal-Transformer;https://github.com/microsoft/Focal-Transformer;2022-03-27;1240;Abandoned;558;Python;False;False
Microsoft;microsoft;rat-sql;https://github.com/microsoft/rat-sql;2023-08-22;726;Abandoned;432;Python;False;False
Microsoft;microsoft;fides;https://github.com/microsoft/fides;2025-05-30;79;Maintained;42;Jupyter Notebook;False;False
Microsoft;microsoft;dstoolkit-text2sql-and-imageprocessing;https://github.com/microsoft/dstoolkit-text2sql-and-imageprocessing;2025-07-15;34;Maintained;85;Python;False;False
Microsoft;microsoft;vscode-python-ds-extension-pack;https://github.com/microsoft/vscode-python-ds-extension-pack;2024-09-13;338;Stale;7;N/A;False;False
Microsoft;microsoft;ghcrawler;https://github.com/microsoft/ghcrawler;2020-09-04;1809;Abandoned;386;JavaScript;False;True
Microsoft;microsoft;0xDeCA10B;https://github.com/microsoft/0xDeCA10B;2025-04-30;109;Stale;579;Python;False;False
Microsoft;microsoft;mttl;https://github.com/microsoft/mttl;2025-08-18;0;Very Active;112;Python;False;False
Microsoft;microsoft;windows-container-networking;https://github.com/microsoft/windows-container-networking;2025-07-23;26;Active;91;Go;False;False
Microsoft;microsoft;containers-toolkit;https://github.com/microsoft/containers-toolkit;2025-06-12;67;Maintained;22;PowerShell;False;False
Microsoft;microsoft;FFmpegInterop;https://github.com/microsoft/FFmpegInterop;2025-04-17;122;Stale;1329;C++;False;False
Microsoft;microsoft;hermes-windows;https://github.com/microsoft/hermes-windows;2025-08-07;11;Active;64;C++;True;False
Microsoft;microsoft;power-pages-samples;https://github.com/microsoft/power-pages-samples;2025-08-17;0;Very Active;6;N/A;False;False
Microsoft;microsoft;adaptive_cloud_community;https://github.com/microsoft/adaptive_cloud_community;2025-08-04;13;Active;111;N/A;False;False
Microsoft;microsoft;ConditionalAccessforZeroTrustResources;https://github.com/microsoft/ConditionalAccessforZeroTrustResources;2024-04-02;503;Abandoned;183;PowerShell;False;False
Microsoft;microsoft;SOC;https://github.com/microsoft/SOC;2025-07-01;48;Maintained;12;JavaScript;False;False
Microsoft;microsoft;Skeena-Indigenous-Typeface;https://github.com/microsoft/Skeena-Indigenous-Typeface;2025-08-06;11;Active;22;Python;False;False
Microsoft;microsoft;msstore-cli;https://github.com/microsoft/msstore-cli;2025-08-06;11;Active;91;C#;False;False
Microsoft;microsoft;FastTrack;https://github.com/microsoft/FastTrack;2025-08-06;11;Active;170;PowerShell;False;False
Microsoft;microsoft;jailbreak-distillation;https://github.com/microsoft/jailbreak-distillation;2025-08-06;11;Active;5;N/A;False;False
Microsoft;microsoft;vscode-remote-wsl-recommender;https://github.com/microsoft/vscode-remote-wsl-recommender;2025-08-06;11;Active;9;TypeScript;False;False
Microsoft;microsoft;sqlworkshops;https://github.com/microsoft/sqlworkshops;2024-05-14;461;Abandoned;769;Jupyter Notebook;False;False
Microsoft;microsoft;project-oagents;https://github.com/microsoft/project-oagents;2025-06-10;69;Maintained;283;C#;False;False
Microsoft;microsoft;fhir-loader;https://github.com/microsoft/fhir-loader;2025-08-14;4;Very Active;49;C#;False;False
Microsoft;microsoft;FHIR-Analytics-Pipelines;https://github.com/microsoft/FHIR-Analytics-Pipelines;2025-01-28;202;Stale;85;TSQL;False;True
Microsoft;microsoft;mixed-reality-robot-arm-control-demo;https://github.com/microsoft/mixed-reality-robot-arm-control-demo;2023-02-24;906;Abandoned;22;C#;False;False
Microsoft;microsoft;kiota-serialization-form-python;https://github.com/microsoft/kiota-serialization-form-python;2024-10-14;307;Stale;7;Python;False;True
Microsoft;microsoft;custom-monaco-copilot-demo;https://github.com/microsoft/custom-monaco-copilot-demo;2025-07-22;27;Active;39;JavaScript;False;False
Microsoft;microsoft;anomaly-detector;https://github.com/microsoft/anomaly-detector;2025-07-24;24;Active;24;Python;False;False
Microsoft;microsoft;rusty-radamsa;https://github.com/microsoft/rusty-radamsa;2025-03-14;156;Stale;156;Rust;False;False
Microsoft;microsoft;CoDe16;https://github.com/microsoft/CoDe16;2023-08-14;735;Abandoned;50;Python;False;False
Microsoft;microsoft;vscode-node-azure-pack;https://github.com/microsoft/vscode-node-azure-pack;2025-08-06;11;Active;27;N/A;False;False
Microsoft;microsoft;pxt-mkc;https://github.com/microsoft/pxt-mkc;2025-08-06;11;Active;15;TypeScript;False;False
Microsoft;microsoft;giraffe-identification-ai-tool;https://github.com/microsoft/giraffe-identification-ai-tool;2025-06-16;62;Maintained;3;Python;False;False
Microsoft;microsoft;documentdb-kubernetes-operator;https://github.com/microsoft/documentdb-kubernetes-operator;2025-07-31;17;Active;9;Go;False;False
Microsoft;microsoft;mu_feature_ffa;https://github.com/microsoft/mu_feature_ffa;2025-08-15;2;Very Active;1;C;False;False
Microsoft;microsoft;QuantumLibraries;https://github.com/microsoft/QuantumLibraries;2024-02-07;557;Abandoned;557;Q#;False;True
Microsoft;microsoft;SoftTeacher;https://github.com/microsoft/SoftTeacher;2024-06-09;434;Abandoned;920;Python;False;False
Microsoft;microsoft;machine-learning-collection;https://github.com/microsoft/machine-learning-collection;2023-01-30;931;Abandoned;437;N/A;False;False
Microsoft;microsoft;Git-Learning-Series;https://github.com/microsoft/Git-Learning-Series;2023-05-02;838;Abandoned;70;N/A;False;False
Microsoft;microsoft;tf-gnn-samples;https://github.com/microsoft/tf-gnn-samples;2022-11-28;993;Abandoned;924;Python;False;False
Microsoft;microsoft;Mobius;https://github.com/microsoft/Mobius;2024-01-31;565;Abandoned;939;C#;False;False
Microsoft;microsoft;DecodingSuperUsage;https://github.com/microsoft/DecodingSuperUsage;2025-08-06;12;Active;7;N/A;False;False
Microsoft;microsoft;AI-Pex-for-SDC;https://github.com/microsoft/AI-Pex-for-SDC;2025-08-06;12;Active;6;N/A;False;False
Microsoft;microsoft;vscode-markdown-it-katex;https://github.com/microsoft/vscode-markdown-it-katex;2025-07-07;41;Maintained;52;TypeScript;True;False
Microsoft;microsoft;Analysis-Services;https://github.com/microsoft/Analysis-Services;2025-07-21;27;Active;673;C#;False;False
Microsoft;microsoft;SmartHotel360-Website;https://github.com/microsoft/SmartHotel360-Website;2020-02-04;2021;Abandoned;208;CSS;False;True
Microsoft;microsoft;Test_Awareness_Steering;https://github.com/microsoft/Test_Awareness_Steering;2025-08-06;11;Active;5;Jupyter Notebook;False;False
Microsoft;microsoft;peoplejoin;https://github.com/microsoft/peoplejoin;2025-07-15;34;Maintained;4;Python;False;False
Microsoft;microsoft;simple_ado;https://github.com/microsoft/simple_ado;2025-08-06;12;Active;51;Python;False;False
Microsoft;microsoft;ifc-spec;https://github.com/microsoft/ifc-spec;2025-07-29;20;Active;79;TeX;False;False
Microsoft;microsoft;peeker;https://github.com/microsoft/peeker;2023-06-23;786;Abandoned;43;C#;False;False
Microsoft;microsoft;MK.IO;https://github.com/microsoft/MK.IO;2024-11-07;283;Stale;6;C#;False;False
Microsoft;microsoft;vscode-test-web;https://github.com/microsoft/vscode-test-web;2025-08-06;12;Active;73;HTML;False;False
Microsoft;microsoft;TiCoder;https://github.com/microsoft/TiCoder;2025-05-16;93;Stale;7;Python;False;False
Microsoft;microsoft;byoeb;https://github.com/microsoft/byoeb;2025-02-07;191;Stale;28;Python;False;False
Microsoft;microsoft;VisualProfiler-Unity;https://github.com/microsoft/VisualProfiler-Unity;2024-08-19;363;Stale;241;C#;False;False
Microsoft;microsoft;MSTIC-Sysmon;https://github.com/microsoft/MSTIC-Sysmon;2024-06-08;435;Abandoned;155;PowerShell;False;False
Microsoft;microsoft;powerbi-client-vue-js;https://github.com/microsoft/powerbi-client-vue-js;2025-01-29;201;Stale;180;TypeScript;False;False
Microsoft;microsoft;vscode-ripgrep;https://github.com/microsoft/vscode-ripgrep;2025-06-27;51;Maintained;143;JavaScript;False;False
Microsoft;microsoft;vscode-arduino;https://github.com/microsoft/vscode-arduino;2024-10-01;320;Stale;1187;TypeScript;False;True
Microsoft;microsoft;ATAC;https://github.com/microsoft/ATAC;2023-02-02;927;Abandoned;71;Python;False;False
Microsoft;microsoft;google-play-vsts-extension;https://github.com/microsoft/google-play-vsts-extension;2025-08-13;5;Very Active;91;TypeScript;False;False
Microsoft;microsoft;project-freta;https://github.com/microsoft/project-freta;2024-07-22;391;Abandoned;77;Rust;False;False
Microsoft;microsoft;sarif-js-sdk;https://github.com/microsoft/sarif-js-sdk;2024-05-27;448;Abandoned;29;JavaScript;False;False
Microsoft;microsoft;Dynamics-365-Industry-Accelerators;https://github.com/microsoft/Dynamics-365-Industry-Accelerators;2022-12-08;984;Abandoned;92;C#;False;False
Microsoft;microsoft;jbpf;https://github.com/microsoft/jbpf;2025-08-18;0;Very Active;55;C;False;False
Microsoft;microsoft;ticl;https://github.com/microsoft/ticl;2025-03-06;164;Stale;84;Jupyter Notebook;False;False
Microsoft;microsoft;onnxruntime-web-demo;https://github.com/microsoft/onnxruntime-web-demo;2023-07-08;771;Abandoned;205;TypeScript;False;False
Microsoft;microsoft;mona-saas;https://github.com/microsoft/mona-saas;2025-03-05;165;Stale;105;C#;False;False
Microsoft;microsoft;elastic-db-tools-for-java;https://github.com/microsoft/elastic-db-tools-for-java;2024-02-05;559;Abandoned;17;Java;False;True
Microsoft;microsoft;AgentAsJudge;https://github.com/microsoft/AgentAsJudge;2025-07-01;47;Maintained;9;Python;False;False
Microsoft;microsoft;hands-on-lab-platform-engineering-for-ops;https://github.com/microsoft/hands-on-lab-platform-engineering-for-ops;2024-12-12;249;Stale;4;PowerShell;False;False
Microsoft;microsoft;Protean;https://github.com/microsoft/Protean;2025-05-13;97;Stale;6;TypeScript;False;False
Microsoft;microsoft;iis-docker;https://github.com/microsoft/iis-docker;2025-04-08;131;Stale;315;Dockerfile;False;False
Microsoft;microsoft;DXUT;https://github.com/microsoft/DXUT;2025-08-16;2;Very Active;450;C++;False;False
Microsoft;microsoft;store-submission;https://github.com/microsoft/store-submission;2024-03-05;531;Abandoned;51;JavaScript;False;False
Microsoft;microsoft;ESA;https://github.com/microsoft/ESA;2025-06-23;55;Maintained;3;PowerShell;False;False
Microsoft;microsoft;D3D11On12;https://github.com/microsoft/D3D11On12;2025-08-05;12;Active;292;C++;False;False
Microsoft;microsoft;protnote;https://github.com/microsoft/protnote;2025-04-29;110;Stale;53;Jupyter Notebook;False;False
Microsoft;microsoft;powercat-code-components;https://github.com/microsoft/powercat-code-components;2025-06-30;49;Maintained;180;TypeScript;False;False
Microsoft;microsoft;PowerBI-visuals-TableSorter;https://github.com/microsoft/PowerBI-visuals-TableSorter;2023-04-17;853;Abandoned;29;TypeScript;False;False
Microsoft;microsoft;Data-Discovery-Toolkit;https://github.com/microsoft/Data-Discovery-Toolkit;2023-09-25;693;Abandoned;55;Jupyter Notebook;False;True
Microsoft;microsoft;aad_b2c_webview;https://github.com/microsoft/aad_b2c_webview;2025-08-05;12;Active;38;Dart;False;False
Microsoft;microsoft;CoseSignTool;https://github.com/microsoft/CoseSignTool;2025-08-05;12;Active;48;C#;False;False
Microsoft;microsoft;TouchDevelop;https://github.com/microsoft/TouchDevelop;2018-12-20;2432;Abandoned;1365;TypeScript;False;True
Microsoft;microsoft;vscode-hexeditor;https://github.com/microsoft/vscode-hexeditor;2025-02-14;184;Stale;563;TypeScript;False;False
Microsoft;microsoft;openjdk-adoptium-marketplace-data;https://github.com/microsoft/openjdk-adoptium-marketplace-data;2025-08-05;12;Active;5;Python;False;False
Microsoft;microsoft;arc-switch;https://github.com/microsoft/arc-switch;2025-08-05;12;Active;2;Go;False;False
Microsoft;microsoft;morphcharts;https://github.com/microsoft/morphcharts;2023-08-25;723;Abandoned;1;N/A;False;False
Microsoft;microsoft;CvT;https://github.com/microsoft/CvT;2023-05-16;825;Abandoned;582;Python;False;False
Microsoft;microsoft;NurseEmpowerment;https://github.com/microsoft/NurseEmpowerment;2023-01-15;946;Abandoned;25;C#;False;False
Microsoft;microsoft;Purview-Custom-Connector-Solution-Accelerator;https://github.com/microsoft/Purview-Custom-Connector-Solution-Accelerator;2024-02-29;535;Abandoned;45;Jupyter Notebook;False;False
Microsoft;microsoft;github-scaled-agent-mode-webinar;https://github.com/microsoft/github-scaled-agent-mode-webinar;2025-08-05;12;Active;3;TypeScript;False;False
Microsoft;microsoft;NetPerfTest;https://github.com/microsoft/NetPerfTest;2025-08-05;12;Active;57;PowerShell;False;False
Microsoft;microsoft;vscode-docker-extensibility;https://github.com/microsoft/vscode-docker-extensibility;2025-08-05;12;Active;14;TypeScript;False;False
Microsoft;microsoft;pxt-arcade-cabinet-menu;https://github.com/microsoft/pxt-arcade-cabinet-menu;2023-06-12;797;Abandoned;19;TypeScript;False;False
Microsoft;microsoft;VS-ColorThemes;https://github.com/microsoft/VS-ColorThemes;2022-09-08;1074;Abandoned;342;Rich Text Format;False;False
Microsoft;microsoft;ccfdns;https://github.com/microsoft/ccfdns;2025-08-05;12;Active;14;C++;False;False
Microsoft;microsoft;viva-insights-sample-code;https://github.com/microsoft/viva-insights-sample-code;2025-08-05;12;Active;9;HTML;False;False
Microsoft;microsoft;security-graph-schemas;https://github.com/microsoft/security-graph-schemas;2025-04-25;114;Stale;4;Cypher;False;False
Microsoft;microsoft;PQCrypto-SIDH;https://github.com/microsoft/PQCrypto-SIDH;2023-03-03;899;Abandoned;325;C;False;False
Microsoft;microsoft;vscode-cpptools-api;https://github.com/microsoft/vscode-cpptools-api;2025-08-05;12;Active;30;TypeScript;False;False
Microsoft;microsoft;playwright-github-action;https://github.com/microsoft/playwright-github-action;2024-11-15;275;Stale;353;JavaScript;False;True
Microsoft;microsoft;EpiCoder;https://github.com/microsoft/EpiCoder;2025-05-16;94;Stale;9;Python;False;False
Microsoft;microsoft;vscode-azureapicenter;https://github.com/microsoft/vscode-azureapicenter;2025-08-05;13;Active;23;TypeScript;False;False
Microsoft;microsoft;botframework-webchat-adapter-azure-communication-chat;https://github.com/microsoft/botframework-webchat-adapter-azure-communication-chat;2025-08-17;1;Very Active;1;TypeScript;False;False
Microsoft;microsoft;security-utilities;https://github.com/microsoft/security-utilities;2025-08-05;13;Active;38;C#;False;False
Microsoft;microsoft;EventLogExpert;https://github.com/microsoft/EventLogExpert;2025-06-10;69;Maintained;210;C#;False;False
Microsoft;microsoft;adme-samples;https://github.com/microsoft/adme-samples;2025-08-05;13;Active;13;HTML;False;False
Microsoft;microsoft;BotFunctionalTestingService;https://github.com/microsoft/BotFunctionalTestingService;2025-08-05;13;Active;15;JavaScript;False;False
Microsoft;microsoft;quantum-curriculum-samples;https://github.com/microsoft/quantum-curriculum-samples;2024-08-23;359;Stale;84;Q#;False;False
Microsoft;microsoft;subseasonal_toolkit;https://github.com/microsoft/subseasonal_toolkit;2025-02-04;194;Stale;55;Python;False;False
Microsoft;microsoft;ga4gh-tes;https://github.com/microsoft/ga4gh-tes;2025-05-16;93;Stale;36;C#;False;True
Microsoft;microsoft;CromwellOnAzure;https://github.com/microsoft/CromwellOnAzure;2025-05-16;93;Stale;137;C#;False;True
Microsoft;microsoft;vscode-azurecognitivesearch;https://github.com/microsoft/vscode-azurecognitivesearch;2023-07-18;761;Abandoned;17;HTML;False;False
Microsoft;microsoft;ReverseDSC;https://github.com/microsoft/ReverseDSC;2025-08-05;13;Active;146;PowerShell;False;False
Microsoft;microsoft;EPPO;https://github.com/microsoft/EPPO;2023-07-05;774;Abandoned;12;Python;False;False
Microsoft;microsoft;TablePilot;https://github.com/microsoft/TablePilot;2025-07-29;20;Active;5;Python;False;False
Microsoft;microsoft;BuildTourHack;https://github.com/microsoft/BuildTourHack;2023-06-12;797;Abandoned;20;N/A;False;False
Microsoft;microsoft;HealthBotContainerSample;https://github.com/microsoft/HealthBotContainerSample;2025-08-05;13;Active;110;JavaScript;False;False
Microsoft;microsoft;PR-Metrics;https://github.com/microsoft/PR-Metrics;2025-08-18;0;Very Active;72;TypeScript;False;False
Microsoft;microsoft;ApplicationInsights-dotnet;https://github.com/microsoft/ApplicationInsights-dotnet;2025-08-12;5;Very Active;578;C#;False;False
Microsoft;microsoft;ProcDump-for-Mac;https://github.com/microsoft/ProcDump-for-Mac;2024-11-27;263;Stale;29;N/A;False;False
Microsoft;microsoft;lamar-benchmark;https://github.com/microsoft/lamar-benchmark;2025-07-22;27;Active;415;Python;False;False
Microsoft;microsoft;vscode-custom-data;https://github.com/microsoft/vscode-custom-data;2025-08-05;13;Active;223;JavaScript;False;False
Microsoft;microsoft;Freeflow;https://github.com/microsoft/Freeflow;2023-06-12;797;Abandoned;625;C;False;False
Microsoft;microsoft;PowerBI-visuals-ChicletSlicer;https://github.com/microsoft/PowerBI-visuals-ChicletSlicer;2025-08-06;11;Active;74;TypeScript;False;False
Microsoft;microsoft;CFPO;https://github.com/microsoft/CFPO;2025-03-18;153;Stale;1;Python;False;False
Microsoft;microsoft;node-windows-mutex;https://github.com/microsoft/node-windows-mutex;2025-02-04;194;Stale;33;C++;False;False
Microsoft;microsoft;app-store-vsts-extension;https://github.com/microsoft/app-store-vsts-extension;2025-08-05;13;Active;96;TypeScript;False;False
Microsoft;microsoft;batch-inference;https://github.com/microsoft/batch-inference;2024-08-14;369;Abandoned;102;Python;False;False
Microsoft;microsoft;constrained-graph-variational-autoencoder;https://github.com/microsoft/constrained-graph-variational-autoencoder;2023-06-03;807;Abandoned;235;Python;False;False
Microsoft;microsoft;Microsoft-Defender-for-Identity-Sizing-Tool;https://github.com/microsoft/Microsoft-Defender-for-Identity-Sizing-Tool;2025-02-16;183;Stale;44;N/A;False;False
Microsoft;microsoft;preflate-rs;https://github.com/microsoft/preflate-rs;2025-07-25;24;Active;15;Rust;False;False
Microsoft;microsoft;github-copilot-upgrading;https://github.com/microsoft/github-copilot-upgrading;2025-03-24;146;Stale;6;Python;False;False
Microsoft;microsoft;event-vae-rl;https://github.com/microsoft/event-vae-rl;2023-08-14;734;Abandoned;55;Python;False;False
Microsoft;microsoft;Federal-Business-Applications;https://github.com/microsoft/Federal-Business-Applications;2025-06-18;60;Maintained;202;PowerShell;False;False
Microsoft;microsoft;fusion-dev-ebook;https://github.com/microsoft/fusion-dev-ebook;2023-03-03;899;Abandoned;34;TSQL;False;False
Microsoft;microsoft;prose;https://github.com/microsoft/prose;2025-08-04;13;Active;648;C#;False;False
Microsoft;microsoft;fsharplu;https://github.com/microsoft/fsharplu;2024-06-11;432;Abandoned;366;F#;False;False
Microsoft;microsoft;VisualTrueType;https://github.com/microsoft/VisualTrueType;2025-01-16;213;Stale;56;C++;False;False
Microsoft;microsoft;Reducio-VAE;https://github.com/microsoft/Reducio-VAE;2025-02-11;187;Stale;204;Jupyter Notebook;False;False
Microsoft;microsoft;Cognitive-Vision-Windows;https://github.com/microsoft/Cognitive-Vision-Windows;2023-07-07;772;Abandoned;169;C#;False;False
Microsoft;microsoft;TypeScript-React-Native-Starter;https://github.com/microsoft/TypeScript-React-Native-Starter;2022-08-31;1083;Abandoned;1903;Objective-C;False;True
Microsoft;microsoft;ChatIntelligence;https://github.com/microsoft/ChatIntelligence;2025-08-04;13;Active;0;N/A;False;False
Microsoft;microsoft;SplinePosEnc;https://github.com/microsoft/SplinePosEnc;2022-03-28;1239;Abandoned;45;Python;False;False
Microsoft;microsoft;Test-NetHLK;https://github.com/microsoft/Test-NetHLK;2025-08-04;13;Active;7;PowerShell;False;False
Microsoft;microsoft;dynamics-365-contact-center;https://github.com/microsoft/dynamics-365-contact-center;2025-07-29;20;Active;18;JavaScript;False;False
Microsoft;microsoft;WindowsCloudAcademy;https://github.com/microsoft/WindowsCloudAcademy;2025-07-21;28;Active;5;N/A;False;False
Microsoft;microsoft;Elevation;https://github.com/microsoft/Elevation;2023-06-12;797;Abandoned;134;Jupyter Notebook;False;True
Microsoft;microsoft;typescript-lit-html-plugin;https://github.com/microsoft/typescript-lit-html-plugin;2024-06-16;427;Abandoned;261;TypeScript;False;False
Microsoft;microsoft;apache-airflow-microsoft-fabric-plugin;https://github.com/microsoft/apache-airflow-microsoft-fabric-plugin;2024-10-22;299;Stale;14;Python;False;False
Microsoft;microsoft;python-environment-tools;https://github.com/microsoft/python-environment-tools;2025-08-09;9;Active;178;Rust;False;False
Microsoft;microsoft;geta;https://github.com/microsoft/geta;2025-05-16;93;Stale;24;Python;False;False
Microsoft;microsoft;plm_subnetworks;https://github.com/microsoft/plm_subnetworks;2025-07-15;34;Maintained;6;Jupyter Notebook;False;False
Microsoft;microsoft;AzureAISpeechToolKit;https://github.com/microsoft/AzureAISpeechToolKit;2025-08-06;11;Active;7;TypeScript;False;False
Microsoft;microsoft;P.910;https://github.com/microsoft/P.910;2025-06-06;73;Maintained;32;HTML;False;False
Microsoft;microsoft;AIforEarthDataSets;https://github.com/microsoft/AIforEarthDataSets;2024-12-17;244;Stale;302;Jupyter Notebook;False;False
Microsoft;microsoft;prompt-engine-py;https://github.com/microsoft/prompt-engine-py;2023-02-28;901;Abandoned;234;Python;False;False
Microsoft;microsoft;PowerBI-visuals-sampleBarChart;https://github.com/microsoft/PowerBI-visuals-sampleBarChart;2024-04-24;481;Abandoned;116;TypeScript;False;False
Microsoft;microsoft;vscode-embedded-tools;https://github.com/microsoft/vscode-embedded-tools;2025-07-16;33;Maintained;49;N/A;False;True
Microsoft;microsoft;vscode-serial-monitor;https://github.com/microsoft/vscode-serial-monitor;2025-08-04;14;Active;80;TypeScript;False;True
Microsoft;microsoft;advanced-formula-environment;https://github.com/microsoft/advanced-formula-environment;2022-12-08;984;Abandoned;116;N/A;False;False
